specie,img,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,pcv
E26,3228,1,684.48841,565.62197,536553,570336.5,3942.66349,505.31677,247.96945,862.24967,188.8792,1010.63354,495.93891,1724.49934,511.27741,172.06123,1657.72676,1704.55784,508.59045,3.47724,-0.61312,0.94167,0.43375,0.97253,3.35153,1.61572,2.37836,1.78147,0.94077,0.74816,0.70163,28.97122,2.67534,0.43241,0.27945,1.60333
E26,3229,1,746.54931,618.15298,612784,626164.5,4219.94985,525.13217,244.85079,912.84911,201.55546,1050.26435,489.70159,1825.69821,531.82947,183.12368,1775.04845,1789.32696,511.34831,3.72819,-0.60747,0.93885,0.43242,0.99202,3.49923,1.49314,2.37737,1.83422,0.97863,0.88727,0.71422,29.06077,2.6054,0.43117,0.31916,1.73259
E27,3230,1,756.53857,614.68072,407268,408945,3552.67063,453.07436,150.65418,793.32427,199.45163,906.14872,301.30836,1586.64854,476.96781,132.45861,1576.3407,1578.21836,340.94492,5.26586,0.62722,0.96067,0.40549,0.99881,4.62895,1.32121,2.25375,1.85116,0.9959,0.91068,0.78397,30.99057,2.2716,0.40405,0.21212,1.09046
E27,3231,1,714.22419,651.47502,411366,427456.5,3674.629,463.85231,153.24549,817.51931,201.24891,927.70461,306.49098,1635.03863,487.03239,135.81653,1586.16582,1620.38167,360.33555,5.3347,0.59401,0.96033,0.38283,0.97888,4.49687,1.41937,2.31667,1.8552,0.96236,0.8947,0.77762,32.82454,2.30487,0.38143,0.21425,1.31512
E27,3232,2,784.23695,625.36562,492457,494822,3487.94567,456.43764,201.81552,762.04382,170.86269,912.87528,403.63104,1524.08764,457.34398,168.39212,1510.0106,1521.43073,455.97323,3.77594,0.52215,0.92975,0.50867,0.99249,3.33667,1.40872,2.30988,1.7639,0.99522,0.92825,0.7003,24.70422,2.67137,0.50716,0.25649,1.13943
E27,3233,2,750.52709,622.03494,623176,625512.5,3926.14372,519.84121,247.86396,860.81369,191.81394,1039.68241,495.72792,1721.62738,521.19214,188.08241,1705.21113,1708.16768,512.16359,3.47293,0.56564,0.93262,0.50803,0.99827,3.3352,1.40388,2.30244,1.76827,0.99626,0.89696,0.70017,24.73556,2.71013,0.50669,0.32457,0.87777
E27,3234,1,816.58011,577.84461,476572,478364,3637.62395,480.04559,171.88396,810.5365,197.71451,960.09118,343.76791,1621.07301,496.9239,150.29374,1609.4673,1616.57392,400.29925,4.7156,0.64153,0.95317,0.45259,0.9956,4.03841,1.35785,2.26014,1.8036,0.99625,0.93586,0.75238,27.7656,2.42797,0.45118,0.24821,0.95308
E27,3235,1,741.23545,655.05916,472142,493696.5,3824.9549,483.41538,141.69335,846.49022,206.11119,966.83075,283.38671,1692.98043,503.48447,150.53962,1655.3045,1657.06077,397.32633,5.9741,0.60147,0.95425,0.40554,0.99894,4.17053,1.39448,2.31073,1.86185,0.95634,0.62405,0.76022,30.98703,2.34541,0.40418,0.24591,1.26901
E27,3236,1,782.14152,585.40873,678645,680389,4042.07474,540.98957,253.79458,883.57978,195.71922,1081.97913,507.58915,1767.15955,540.28037,197.63938,1747.86527,1753.05223,531.13787,3.48148,0.65755,0.93069,0.52197,0.99704,3.30056,1.37202,2.31258,1.76959,0.99744,0.93582,0.69702,24.07499,2.76411,0.52069,0.35346,0.81624
E27,3237,1,715.54958,590.11756,441908,445997.5,3672.5285,469.77659,149.4587,820.52959,203.59285,939.55318,298.91739,1641.05918,492.26058,140.73336,1624.90861,1633.01018,365.66153,5.49001,0.59759,0.95826,0.41173,0.99504,4.46591,1.35125,2.26014,1.83748,0.99083,0.85568,0.77608,30.52098,2.30743,0.41032,0.23016,1.09254
E27,3238,1,819.83747,587.87974,536432,544375.5,3747.04827,492.17823,199.81019,830.17245,186.11826,984.35645,399.62038,1660.34491,497.13832,172.40016,1642.6019,1641.52977,471.9745,4.15481,0.56679,0.93794,0.48012,1.00065,3.47801,1.44428,2.28117,1.77291,0.98541,0.92169,0.71248,26.17363,2.64444,0.47872,0.27939,1.18018
E27,3239,1,732.42188,672.98875,508254,521448,4000.97929,499.85335,142.99776,877.30969,221.14723,999.70671,285.99553,1754.61938,524.89738,152.40548,1742.04162,1744.87993,398.33038,6.13513,0.57979,0.95692,0.39899,0.99837,4.38048,1.3675,2.29672,1.86682,0.9747,0.6488,0.77171,31.49574,2.26027,0.39769,0.26472,1.03543
E27,3240,1,753.22967,621.28449,540543,541641.5,3606.70512,484.78444,243.88957,792.64961,173.34133,969.56887,487.77914,1585.29923,483.77091,176.12153,1576.40731,1579.75276,498.47888,3.25003,0.66515,0.93138,0.52218,0.99788,3.16915,1.45682,2.28793,1.73547,0.99797,0.86201,0.68446,24.06529,2.7967,0.52074,0.28153,0.9004
E27,3241,1,816.86657,629.03517,465658,467249,3785.92042,486.21532,179.67638,855.13329,209.49395,972.43064,359.35275,1710.26657,509.92779,142.31117,1694.44091,1695.69424,380.66528,4.7593,0.63152,0.96027,0.40826,0.99926,4.45455,1.38619,2.23432,1.82335,0.99659,0.92838,0.77551,30.78052,2.3209,0.4069,0.24253,1.13895
E27,3242,1,809.11978,591.39476,527762,529698.5,3732.5285,492.72285,208.79437,828.56726,190.51882,985.4457,417.58875,1657.13451,501.5609,165.82551,1639.46241,1646.27355,449.33469,3.96834,0.62458,0.94376,0.47604,0.99586,3.6638,1.40163,2.27668,1.78112,0.99634,0.9313,0.72706,26.39783,2.58622,0.47465,0.27488,0.97958
E27,3243,1,794.55085,590.57693,520742,522360,3846.16811,498.90193,194.64317,857.10732,202.355,997.80386,389.28635,1714.21463,514.10595,159.79001,1697.29196,1701.15313,433.83929,4.40348,0.59468,0.95047,0.44236,0.99773,3.92116,1.41726,2.26606,1.80149,0.9969,0.91432,0.74497,28.40756,2.46548,0.44101,0.27122,1.00121
E27,3244,1,826.14196,625.90461,453486,455154,3629.91327,470.20233,193.48049,812.59634,191.10778,940.40466,386.96099,1625.19267,485.74993,147.1296,1614.23294,1615.84038,412.15874,4.19989,0.61861,0.95302,0.4325,0.99901,3.92043,1.46859,2.24869,1.7899,0.99634,0.9243,0.74493,29.05552,2.4604,0.43108,0.23619,1.07879
E27,3245,1,793.92841,607.10573,620941,622327,4035.16306,531.44535,235.6492,891.50465,206.36982,1062.89071,471.29839,1783.0093,540.92421,180.03024,1768.85782,1776.64126,492.90408,3.78319,0.61932,0.94299,0.47922,0.99562,3.60444,1.4103,2.28123,1.77796,0.99777,0.92632,0.72256,26.22236,2.57521,0.47794,0.32341,0.82374
E27,3246,1,838.72067,552.73597,512982,514679,3912.96205,504.73326,167.16192,867.24642,216.11908,1009.46653,334.32384,1734.49283,527.7727,151.3424,1729.59244,1730.98805,389.63189,5.18806,0.6275,0.958,0.42102,0.99919,4.44262,1.31476,2.26236,1.8452,0.9967,0.92015,0.77491,29.84758,2.33544,0.4197,0.26718,0.88994
E27,3247,1,753.59951,644.09903,476965,482180.5,3910.19249,492.5546,146.58189,871.16289,209.95537,985.1092,293.16378,1742.32578,513.98887,149.97672,1694.38189,1706.40451,384.91311,5.94318,0.61003,0.95648,0.39201,0.99295,4.43322,1.37708,2.30774,1.86973,0.98918,0.74187,0.77443,32.05603,2.346,0.39069,0.24842,1.17694
E27,3248,1,741.14877,624.20154,520152,522014,3980.85649,509.14246,175.73124,884.70668,217.22911,1018.28491,351.46248,1769.41337,531.99596,152.90604,1752.44658,1759.45051,399.51506,5.03443,0.64023,0.9578,0.41246,0.99602,4.40397,1.35139,2.2716,1.84387,0.99643,0.91747,0.77293,30.46651,2.3438,0.41118,0.27091,1.04755
E27,3249,1,747.38698,559.87804,533409,540472.5,3789.98434,495.83248,217.4325,836.3896,191.8123,991.66496,434.86499,1672.77921,504.76217,166.86879,1653.00968,1663.83758,463.90768,3.84666,0.63948,0.94377,0.46665,0.99349,3.58657,1.44705,2.29278,1.78122,0.98693,0.92032,0.72118,26.92864,2.58499,0.46529,0.27782,1.12912
E27,3250,1,781.17501,611.51496,629228,630205.5,4017.10418,535.5406,228.13549,894.78421,207.52137,1071.08119,456.27097,1789.56842,545.08903,180.92475,1778.65399,1784.93062,485.79962,3.92216,0.61121,0.94331,0.49,0.99648,3.67421,1.37807,2.25851,1.76908,0.99845,0.93063,0.72783,25.64591,2.58065,0.48871,0.32772,0.7498
E27,3251,2,857.97673,563.9566,431138,433306,3646.24928,466.53615,152.55437,817.31317,200.95472,933.07229,305.10873,1634.62633,488.27904,140.03222,1617.91378,1619.97345,363.71106,5.35752,0.56785,0.95799,0.40751,0.99873,4.45401,1.36662,2.25367,1.83812,0.995,0.93237,0.77548,30.8373,2.3216,0.40607,0.22455,1.06536
E27,3252,1,712.63982,607.13451,342166,375508,3723.7417,463.17471,93.58837,848.90293,218.56244,926.34942,187.17675,1697.80587,499.19796,114.39474,1641.09476,1651.09303,309.57978,9.0706,0.5675,0.97339,0.31009,0.99394,5.33334,1.49385,2.26906,1.89922,0.91121,0.5458,0.8125,40.52493,2.11919,0.3087,0.17821,1.12084
E27,3253,1,797.09416,636.27312,371847,375110.5,3406.8746,429.70723,135.96378,770.20105,188.66631,859.41445,271.92757,1540.40209,450.91903,130.01086,1507.73638,1509.98775,351.72697,5.66475,0.47532,0.95753,0.40259,0.99851,4.29307,1.42828,2.2596,1.82997,0.9913,0.90401,0.76707,31.2139,2.2776,0.40104,0.19367,1.03801
E27,3254,1,822.77239,593.38752,506803,507533,3435.8847,457.29982,236.69943,759.72313,165.56716,914.59965,473.39885,1519.44626,453.73386,175.07675,1513.38197,1515.40929,478.98101,3.20965,0.43143,0.92256,0.53948,0.99866,3.16382,1.43222,2.27034,1.72277,0.99856,0.87638,0.68393,23.29367,2.76202,0.53791,0.26396,0.93441
E27,3255,1,752.43427,650.53724,419849,424627,3474.21775,441.23802,169.77022,764.66021,181.14675,882.47604,339.54044,1529.32043,454.5994,144.3374,1489.42204,1501.9928,399.16677,4.50409,0.52028,0.94826,0.43711,0.99163,3.76282,1.428,2.33259,1.82742,0.98875,0.90858,0.73424,28.74888,2.4358,0.43559,0.21867,1.10111
E27,3256,1,747.17686,589.04789,684179,686066,3970.72951,536.68384,274.48125,865.65206,184.71545,1073.36767,548.9625,1731.30413,529.70939,203.83086,1725.48457,1728.97184,566.79216,3.15377,0.61828,0.923,0.5453,0.99798,3.05045,1.43233,2.30123,1.72959,0.99725,0.93216,0.67218,23.04469,2.90546,0.54398,0.35634,0.97384
E27,3257,1,748.3674,592.6366,656083,657399.5,4071.7316,542.54647,251.80847,894.46883,206.50847,1085.09294,503.61694,1788.93767,549.56547,186.99597,1784.80727,1787.03081,507.66332,3.55218,0.64907,0.94033,0.49729,0.99876,3.52011,1.38277,2.28133,1.77441,0.998,0.92532,0.71592,25.26967,2.62724,0.49602,0.34171,0.77641
E27,3258,1,779.52274,583.13746,596547,597895,3722.93052,504.8542,246.66386,815.07473,178.94634,1009.70841,493.32772,1630.14947,502.0385,186.67219,1620.60544,1625.54323,508.78389,3.30439,0.64569,0.9283,0.54086,0.99696,3.19496,1.3864,2.29725,1.74431,0.99775,0.91996,0.68701,23.23406,2.82126,0.53946,0.3107,0.83501
E27,3259,1,767.43914,604.61499,622735,624918,3990.11637,533.14114,232.82902,885.96922,205.10969,1066.28227,465.65804,1771.93844,541.92881,180.58165,1762.38305,1766.4797,498.84464,3.80524,0.65011,0.94285,0.49152,0.99768,3.54114,1.41505,2.26405,1.76139,0.99651,0.94109,0.71761,25.5663,2.5993,0.49023,0.32434,0.85402
E27,3260,1,760.79793,562.96774,498279,500328,3723.57013,484.51672,202.40002,823.68563,195.19424,969.03343,404.80004,1647.37125,498.43272,156.23577,1633.7662,1642.08936,422.00329,4.06959,0.59578,0.9496,0.45161,0.99493,3.89118,1.39072,2.27913,1.80397,0.9959,0.91935,0.74301,27.82573,2.48223,0.45022,0.25952,0.99403
E27,3261,1,757.98333,557.25277,439111,442227,3680.20974,464.14402,171.44368,821.04211,200.57966,928.28805,342.88737,1642.08422,485.77131,140.26651,1609.23491,1617.06516,370.67129,4.78899,0.62392,0.9574,0.40742,0.99516,4.36253,1.36503,2.28693,1.85146,0.99295,0.91559,0.77078,30.84401,2.31401,0.40602,0.2287,1.05734
E27,3262,1,845.08679,616.58862,594145,598026.5,3786.46248,507.00678,256.73263,837.8417,181.03376,1014.01357,513.46527,1675.6834,505.00048,186.5295,1654.9287,1660.04858,523.1215,3.26348,0.56742,0.92928,0.52076,0.99692,3.17335,1.46161,2.28799,1.73439,0.99351,0.9361,0.68488,24.13097,2.80062,0.51937,0.30945,0.97931
E27,3263,1,743.56133,610.52974,603180,604231.5,3925.97424,521.76619,235.8635,866.07078,200.10715,1043.53238,471.72701,1732.14155,529.55049,178.45618,1725.40198,1729.18382,489.87299,3.67192,0.65272,0.94151,0.49177,0.99781,3.52986,1.40436,2.2754,1.76921,0.99826,0.9307,0.7167,25.55336,2.60743,0.49046,0.31416,0.79105
E27,3264,1,768.60773,605.77608,593600,595169.5,3908.64834,519.6572,216.19086,864.38986,200.09615,1039.3144,432.38171,1728.77971,528.0877,176.61527,1721.06392,1724.28744,481.03013,3.99827,0.64077,0.94242,0.48826,0.99813,3.58457,1.39729,2.27107,1.77237,0.99736,0.92819,0.72103,25.73708,2.59704,0.48694,0.30917,0.89931
E27,3265,1,804.56818,531.86739,576262,578434.5,3989.20469,522.61619,214.26509,889.09058,208.58036,1045.23239,428.53018,1778.18116,536.65654,169.1743,1771.44291,1773.47819,457.29619,4.14949,0.6106,0.94901,0.45505,0.99885,3.87818,1.40735,2.25195,1.78826,0.99624,0.9371,0.74215,27.61548,2.50559,0.45375,0.30014,0.93464
E27,3266,1,792.58029,574.98108,588658,590980,4019.02806,530.54934,227.42565,899.09074,209.87955,1061.09868,454.85129,1798.18147,544.56494,170.19878,1791.20351,1793.79321,467.24816,3.95334,0.64896,0.9499,0.45796,0.99856,3.83906,1.42383,2.24376,1.77751,0.99607,0.92204,0.73952,27.43968,2.52788,0.45669,0.30659,1.00068
E27,3267,1,754.46402,568.2658,494940,497714.5,3542.39141,469.51186,220.28472,782.31717,176.67951,939.02372,440.56944,1564.63435,474.01465,164.18422,1554.93344,1556.79521,451.52467,3.55139,0.59683,0.9381,0.49564,0.9988,3.44786,1.42024,2.27816,1.76386,0.99443,0.82531,0.70997,25.35365,2.65742,0.49418,0.25778,1.12976
E27,3268,1,799.43664,591.95088,579142,580199,3906.00873,514.67483,218.28053,862.82851,202.89777,1029.34966,436.56106,1725.65701,525.82415,171.91238,1716.80284,1722.79762,454.40661,3.95284,0.61206,0.94505,0.47701,0.99652,3.79131,1.35174,2.27516,1.79405,0.99818,0.87275,0.73624,26.34398,2.53662,0.47568,0.30164,0.80596
E27,3269,1,827.459,586.36924,551105,556354,4066.40065,522.57715,194.8389,901.32893,218.81534,1045.15429,389.6778,1802.65787,543.9222,158.43392,1794.87994,1798.42239,430.31965,4.62602,0.64958,0.95664,0.41882,0.99803,4.17927,1.40426,2.26556,1.82453,0.99057,0.87977,0.76072,30.00447,2.38821,0.41755,0.28703,1.08178
E27,3270,1,792.76625,627.42811,617693,622741,3945.48182,522.53195,243.90703,866.69144,194.40259,1045.0639,487.81405,1733.38287,525.92138,185.00579,1719.00582,1729.30017,509.13946,3.55337,0.62,0.93608,0.49863,0.99405,3.39652,1.42539,2.29521,1.7626,0.99189,0.92367,0.70558,25.20156,2.68789,0.49731,0.32172,0.9152
E27,3271,1,785.92469,613.40384,558505,560133,3847.09704,508.12266,217.10009,859.01992,202.38709,1016.24533,434.20017,1718.03983,520.53334,167.8729,1707.05155,1712.35823,445.1578,3.95679,0.58144,0.94657,0.47421,0.9969,3.84663,1.36484,2.25365,1.78311,0.99709,0.93892,0.74003,26.49959,2.51065,0.47286,0.29089,0.87463
E27,3272,1,741.91037,641.70737,577382,581650.5,4013.19249,518.89163,216.54427,879.67776,201.26258,1037.78325,433.08854,1759.35552,528.78755,173.57032,1748.61774,1750.19699,480.83726,4.06235,0.6238,0.94459,0.4505,0.9991,3.63989,1.45754,2.29507,1.7988,0.99266,0.82518,0.72527,27.89438,2.57818,0.4492,0.30072,1.08064
E27,3273,1,780.69556,596.18028,502500,511407,3908.80267,501.91574,171.41436,871.85309,217.00943,1003.83149,342.82872,1743.70618,526.37082,148.09282,1730.98931,1734.64224,400.63846,5.08623,0.63734,0.95961,0.41329,0.99789,4.32969,1.38301,2.25813,1.83058,0.98258,0.88964,0.76904,30.40545,2.31288,0.41198,0.26172,1.10221
E27,3274,1,773.11866,476.87963,381255,384358.5,3601.12229,438.77782,158.61778,787.66866,187.931,877.55563,317.23555,1575.33732,458.98476,131.0173,1542.4218,1552.35304,355.09141,4.96583,0.57043,0.95839,0.36944,0.9936,4.3717,1.44582,2.33472,1.88793,0.99193,0.88251,0.77126,34.01419,2.33478,0.36795,0.19857,1.29273
E27,3275,1,862.19754,501.93028,425569,427924,3672.59747,457.7238,186.57852,801.19015,192.27726,915.44759,373.15704,1602.3803,476.35462,139.84245,1594.81817,1600.92545,380.48248,4.29412,0.60912,0.95594,0.39649,0.99619,4.20762,1.43132,2.30283,1.85353,0.9945,0.8999,0.76234,31.69397,2.38054,0.39505,0.22165,1.17166
E27,3276,1,760.51305,541.46729,567324,570107.5,3801.54365,494.33624,233.61656,827.21654,184.01797,988.67247,467.23312,1654.43308,495.96606,179.54976,1638.11141,1641.99888,476.19691,3.54092,0.58062,0.93217,0.49331,0.99763,3.44815,1.37825,2.32069,1.79471,0.99512,0.91112,0.70999,25.47351,2.68635,0.4919,0.29548,1.09306
E27,3277,1,790.25316,553.90599,484357,486351.5,3733.3355,469.61128,184.83798,808.61559,189.98348,939.22256,369.67597,1617.23119,481.5336,157.29777,1608.78401,1611.41154,420.60011,4.37473,0.55795,0.94514,0.4367,0.99837,3.83122,1.3993,2.32059,1.83726,0.9959,0.88317,0.73899,28.77587,2.47185,0.43525,0.25227,1.06002
E27,3278,1,784.76235,554.85816,653053,657836,4308.80267,556.18024,222.1315,950.61739,226.58361,1112.36048,444.263,1901.23478,573.49945,178.21521,1885.01698,1896.83845,461.51251,4.27953,0.64729,0.95049,0.44202,0.99377,4.11005,1.3405,2.28582,1.82704,0.99273,0.9192,0.75669,28.42921,2.45464,0.44081,0.34013,1.06583
E27,3279,1,819.56377,536.31359,524224,528173.5,3656.47258,477.86644,227.14794,797.0442,176.45758,955.73289,454.29588,1594.0884,479.34289,172.3773,1579.82404,1588.1696,473.60792,3.50892,0.62475,0.9331,0.49272,0.99475,3.35334,1.43483,2.31448,1.77346,0.99252,0.89565,0.70179,25.50397,2.70811,0.49127,0.27303,1.1761
E27,3280,1,793.44759,556.9829,557968,562593.5,3851.92842,495.12506,221.14315,834.69179,190.34726,990.25012,442.28629,1669.38357,500.96475,174.36792,1652.5329,1659.32628,467.78984,3.77444,0.5985,0.93747,0.47257,0.99591,3.54716,1.39115,2.33092,1.81087,0.99178,0.90284,0.71808,26.59176,2.60117,0.47118,0.29061,1.18558
E27,3281,1,753.80967,588.47035,720074,725291,4358.93766,566.34772,243.1827,957.79095,219.34403,1132.69543,486.36539,1915.5819,574.57734,196.74685,1894.42815,1900.14372,527.52508,3.93857,0.61605,0.93955,0.47624,0.99699,3.602,1.39204,2.30093,1.79552,0.99281,0.92385,0.72238,26.38665,2.58201,0.47502,0.37504,0.97715
E28,3282,1,832.23116,735.36534,472100,730778.5,4340.00454,405.57634,180.55705,611.19595,113.17048,811.15268,361.11409,1222.3919,316.04412,278.23095,1193,1114.49753,985.39933,3.38506,-0.37505,0.47432,0.31497,1.07044,1.13101,2.32626,3.63789,2.06677,0.64602,0.67225,0.11584,39.89756,3.58376,0.3137,0.24589,6.38037
E28,3283,1,779.93599,766.5803,531129,824052.5,4409.94567,439.0483,200.98592,655.3796,122.6432,878.09661,401.97184,1310.7592,345.80896,297.01351,1284.09968,1302.91841,1075.56648,3.26082,-0.05508,0.51215,0.3432,0.98556,1.21138,2.63848,3.43427,1.8541,0.64453,0.73763,0.17449,36.61563,3.57988,0.34195,0.27663,4.30052
E28,3284,1,778.36557,779.34709,472343,801010,4718.98225,410.30674,164.48458,665.17205,129.37439,820.61349,328.96917,1330.34411,309.98427,298.32038,1229.44703,1245.2401,1105.6108,4.04398,0.04965,0.27173,0.26655,0.98732,1.12629,2.91473,3.8383,2.00735,0.58968,0.64253,0.11213,47.14539,3.17147,0.26538,0.24601,5.7871
E28,3285,1,773.25083,750.34323,458280,765359.5,4580.965,404.02456,168.45306,639.38252,125.39187,808.04911,336.90612,1278.76503,313.95237,283.52939,1205.37339,1235.99898,1054.29754,3.79561,0.03592,0.42944,0.27443,0.97522,1.17234,2.84348,3.80045,2.00016,0.59878,0.66841,0.14701,45.79131,3.2221,0.27324,0.23869,5.56404
E28,3286,1,798.99439,762.69592,537586,780120,4387.65635,422.38638,193.73568,647.21722,116.79418,844.77277,387.47136,1294.43445,316.44792,303.16377,1154,1141.27186,1085.60441,3.34072,-0.2357,0.2867,0.35091,1.01115,1.05128,2.30469,3.80213,1.97032,0.68911,0.7,0.04878,35.81107,3.6165,0.34966,0.27999,5.58699
E28,3287,1,817.43648,788.09175,499690,837536.5,4707.17316,421.12356,160.87275,654.2331,128.78226,842.24712,321.7455,1308.46619,339.14648,280.90124,1253.88117,1262.17001,1049.07855,4.06677,0.12795,0.56034,0.28339,0.99343,1.20312,2.64987,3.75408,2.03664,0.59662,0.64847,0.16883,44.34245,3.27004,0.28224,0.26026,5.70911
E28,3288,1,804.554,750.69565,619249,904259,4914.0777,459.1814,224.34655,680.6438,116.70549,918.36279,448.6931,1361.2876,365.23576,301.77375,1249.16052,1352.91192,1081.93029,3.03389,-0.05343,0.56331,0.32225,0.92331,1.25046,2.36376,3.9339,2.01823,0.68481,0.64174,0.2003,38.99588,3.93453,0.32113,0.32253,6.1424
E28,3289,1,741.77428,756.85903,550443,831747.5,4596.6391,435.88277,189.75088,648.64866,116.51656,871.76555,379.50175,1297.29732,332.36828,305.11938,1201.72043,1217.77598,1095.46521,3.41842,0.21063,0.39654,0.32737,0.98682,1.11165,2.42356,3.82505,1.9871,0.66179,0.67118,0.10044,38.38561,3.74095,0.32618,0.28669,6.22232
E28,3290,1,740.05615,758.80995,555540,836353.5,4534.21984,436.21713,217.66423,650.92596,116.58872,872.43426,435.32846,1301.85192,336.79664,300.7372,1244.46454,1243.25515,1083.3279,2.9905,0.12327,0.45019,0.33956,1.00097,1.14763,2.4244,3.64351,1.94888,0.66424,0.6857,0.12864,37.00751,3.7415,0.33837,0.28934,4.85659
E28,3291,1,761.02381,759.91332,639785,910361.5,4792.65635,466.70333,252.61034,677.61151,119.34322,933.40667,505.22068,1355.22303,366.53046,312.58095,1307,1321.31955,1093.84867,2.68244,-0.02835,0.52222,0.35002,0.98916,1.20795,2.25908,3.66691,1.9844,0.70278,0.69018,0.17215,35.90199,3.9106,0.34887,0.33322,6.51562
E28,3292,1,737.23944,712.57435,530639,799685,4819.79343,426.34336,210.25209,647.75913,109.67499,852.68671,420.50419,1295.51826,330.85058,290.40023,1245.55209,1252.27411,1044.0042,3.08087,0.23919,0.47914,0.28705,0.99463,1.19949,2.46378,3.8696,2.09896,0.66356,0.63194,0.16631,43.77818,3.88733,0.28591,0.27637,6.31756
E28,3293,1,742.46686,780.0815,582706,937516.5,4996.75389,456.46292,195.0156,705.75061,129.91005,912.92584,390.03121,1411.50122,366.80156,301.14404,1332.90097,1370.34241,1085.14338,3.61894,-0.02721,0.57093,0.29328,0.97268,1.26282,2.55192,3.74878,2.03493,0.62154,0.67513,0.20812,42.84759,3.51368,0.29219,0.30349,5.85031
E28,3294,1,750.91601,768.44746,601597,873233,4555.45029,448.57946,187.67915,631.49554,115.51532,897.15891,375.3583,1262.99109,349.22921,304.30724,1182.67028,1215.47899,1085.01143,3.36476,0.14853,0.49063,0.36429,0.97301,1.12025,2.19218,3.85183,1.98021,0.68893,0.6881,0.10734,34.49506,3.88329,0.3631,0.31333,5.47934
