specie,leaf,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,asm,con,cor,var,idm,sav,sva,sen,ent,dva,den,f12,f13,DGCI,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,pcv,prop_veins
E21,2574,1,835.5709960243,614.7969866113,419386,421002,3948.3245276417,494.1214539037,167.62712609,902.6626478982,227.4466967943,988.2429078075,335.2542521801,1805.3252957964,529.5598130879,124.2505064427,1779.4844759087,1783.7469519138,346.3733264616,5.3849437675,0.6067879797,0.9720848023,0.3380633644,0.9976103808,5.1497815093,1.473206939,2.2188024572,1.8535688185,0.9961615384,0.9155645907,0.8058170044,37.171642772,2.1724714444,0.3367776489,0.2184302083,0.0380539082,1.6577218261,0.906559684,9.8704849118,0.6255772876,19.3068746452,359.8628454665,1.2503348979,1.6421085631,1.6577218261,0.5155535701,0.3080249333,0.6709101189,0.6312140837,1,0.0026610743,0.1065091474,0.0026460942,0.0374295875,0.0010000876,0.0182429282,0.0003143551,0.0112342559,0.0001580783,0,0.0075621326,0.0057414204,0.0034696047,0.0023601864,0.002582029,0.0010575142,0.0019685767,0.0010673759,0.0012843826,0,-0.0019419789,0.0012112539,0.000828444,0.0019195298,-0.0003859398,0.0012524638,0.0004349892,-0.0002978985,0.0004913811,-0.2377861822,0.0269148272,-0.0147351957,0.0017503176,-0.0076352632,4.78287e-05,-0.0023868739,-0.0001247684,-0.0020874182,-0.000282336,0.1952913527,0.110351800012399
E21,2575,1,841.8347305636,596.4401616543,446200,448210,3983.5305884024,497.647225845,170.0902202156,896.7855712094,221.7882710853,995.29445169,340.1804404311,1793.5711424188,528.3666574897,132.8772952925,1769.4985165295,1773.9454715569,363.3675760059,5.2724111361,0.5927496805,0.9678607011,0.3533483904,0.9974931839,4.8819586245,1.4446308067,2.251220078,1.8638030554,0.995515495,0.9118010604,0.7951641796,35.5636843316,2.2437941529,0.3520575838,0.2323958333,0.0521116032,1.3824967735,0.8857582735,7.0507522779,0.658817182,21.0449109403,417.9742163782,1.1664375573,1.5104534586,1.3824967735,0.4812305337,0.2999426746,0.6428837706,0.6482920752,1,0.0063953155,0.1026669544,0.0023727521,0.0375987757,0.0013639807,0.0180732511,0.0014733531,0.0104446145,0.0008116554,0,0.0089499726,-0.0021100575,0.0061241428,-0.0015244531,0.0036525678,-0.0008030887,0.0032745139,-0.0013290266,0.0027490045,0,-0.0119827562,0.0052658491,-0.002771221,0.0016127273,-0.0024586053,0.0019658796,0.0001649609,0.0009523173,-0.0003720398,-0.2557648019,0.0190490915,-0.015082662,0.0027771948,-0.0047882048,-0.0001490507,-0.0036465103,-0.0002238372,-0.0020941964,-0.0007963023,0.2037533482,0.0675705961452264
E21,2576,1,819.4868029676,633.6460560263,437679,439829,4028.3955954536,500.2915406318,158.7212339972,912.5155692079,230.3893395011,1000.5830812637,317.4424679943,1825.0311384159,535.6011493578,128.3979366039,1787.4339148623,1803.4562313684,357.104010085,5.7491713379,0.6110340421,0.9708403952,0.3389232393,0.9911157719,5.0502267699,1.4714470016,2.2537312076,1.8645143598,0.9951117366,0.9005129215,0.8019890897,37.0773353839,2.1715047307,0.3376579272,0.2279578125,0.0369349411,2.2547184896,0.8652466574,9.3660948426,0.5703559801,23.3656004874,522.196750478,1.2073720023,1.6728809606,2.2547184896,0.5680128188,0.2213981039,0.5837919623,0.4951137873,1,0.0048059313,0.1072445417,0.0019204788,0.0372993684,0.0004202377,0.0185500481,0.0008334857,0.0104823215,0.0004294928,0,-0.0064180743,0.0054576912,-0.0050450938,0.0029067256,-0.0023753084,0.0005289162,-0.0018036659,0.0015513725,-0.0016715437,0,0.0206516553,0.0009789561,0.0053473298,0.0002105378,0.0023473538,0.0005259067,0.0007418592,0.0001521824,0.0008266409,-0.2415716189,0.0246368872,-0.016844552,0.0004358462,-0.0088495678,-0.0003585912,-0.004407301,-0.0013386399,-0.0013788058,-0.0006662376,0.2065386304,0.12251901507726
E21,2577,1,836.0483184845,579.5328642218,392831,398424,4101.9225073882,501.885021461,119.4881158285,933.0030764982,238.4135203845,1003.7700429221,238.9762316569,1866.0061529965,544.0315752658,112.8811641128,1809.9618780516,1813.4808963279,298.8051843232,7.8083336575,0.6195098498,0.9782371184,0.2933868968,0.9980595228,6.0691078719,1.3794163228,2.2663032615,1.9419351124,0.985962191,0.8793988207,0.8352311376,42.8320785697,2.1051030187,0.2921426402,0.2045994792,0.0316680288,2.2458885698,0.8747220596,9.9636234513,0.583336056,22.4754400176,482.7378227762,1.2827710601,1.7316258783,2.2458885698,0.5655511447,0.2720093694,0.6483891734,0.5608676936,1,-0.0181546602,0.0962412566,-0.0054066213,0.0350958643,0.0013758667,0.0207086314,0.002774005,0.0123556542,0.000550917,0,-0.0134671618,-0.0072890001,-0.0116656853,-0.0098893749,-0.0076256362,-0.0044723183,-0.0024328072,-0.0006578349,-6.99541e-05,0,-0.0397281759,-0.0073328311,-0.0131574055,-0.0075925574,-0.0078903539,-0.0035989322,-0.0028704646,0.000186972,-0.0002249792,-0.2076551859,0.0152588821,-0.0214315131,0.0031383703,-0.0075077147,-0.0023191037,-0.0038393462,-0.0011704585,-0.0029162082,-0.0004409557,0.3023693087,0.10906471230631
E21,2578,1,829.9605440669,587.0540245942,398462,400276,3773.7021612777,475.1247546531,149.6329441544,857.1424630545,215.997602882,950.2495093063,299.2658883088,1714.2849261089,507.1351793647,123.2765389644,1689.6819227298,1696.1078696295,331.3362945296,5.7283004615,0.6239674803,0.9700051967,0.3516102552,0.9962113572,5.1189920864,1.4103781456,2.2333802064,1.8613100316,0.995468127,0.9213137607,0.8046490436,35.7394883377,2.1996760534,0.3502641257,0.2075322917,0.0665042558,1.1744202005,0.8932496778,6.5007805901,0.6882879876,21.392801786,432.3650316855,1.1064435735,1.411936014,1.1744202005,0.4569219476,0.3035981643,0.6299641167,0.614730286,1,0.0023588863,0.1034283689,0.0033774817,0.0358028169,0.0017944593,0.0178917555,0.0013473861,0.0105885241,0.0007108437,0,0.0037332681,0.0050667416,0.002683854,0.0010725831,0.0018838042,0.0006171236,0.0018424231,0.000525165,0.0018317743,0,-0.0180256973,0.0037896277,-0.0029579466,0.0009867455,-0.0013704732,0.0004246693,2.60231e-05,0.0004038814,0.0006894702,-0.2461823619,0.0270731474,-0.0207809862,0.0056476853,-0.0060812278,-0.0014448766,-0.004265767,-0.0010177248,-0.0009017592,-0.0014758266,0.2044878084,0.0828611009330877
E21,2579,1,834.5778497965,624.9985382322,372913,375259.5,3904.4910498831,486.6802727529,140.7806874741,902.5362692823,233.0170408415,973.3605455057,281.5613749483,1805.0725385646,528.0966758467,110.6847097082,1782.6735539633,1786.1817865643,309.3865359289,6.4109380731,0.6263169106,0.9777889832,0.307389143,0.9980359039,5.7733016119,1.481902201,2.1902445578,1.8632134338,0.9937469937,0.9190914044,0.8267888866,40.8809839255,2.0886037819,0.306104072,0.1942255208,0.0732410092,1.2027979416,0.8882182048,6.3801155161,0.6960924472,17.1265392616,277.4129667323,1.0923475885,1.3876740884,1.2027979416,0.4559341604,0.3038390662,0.6259979996,0.6473625397,1,0.0012802918,0.107360838,0.0010855489,0.0370011913,0.0007091602,0.0183219286,0.0009003344,0.0110994274,0.0010697471,0,0.0021972202,0.0063999054,-0.0009999976,0.0029293819,-0.0010191884,0.0015359446,-0.0011604938,0.0015630644,-0.0001610566,0,0.0126117816,0.0028320566,0.0029835546,0.0011395855,0.0017675487,0.0007158081,0.0001965318,-0.0001206253,0.000387711,-0.2121620607,0.0225972,-0.0144933128,0.0017589163,-0.0069470654,0.0021111786,-0.002150533,0.0003996772,-0.0009296038,0.0001889364,0.2003628931,0.0710675144068456
E21,2580,1,825.360482986,638.9732283378,397510,399918,3896.1773413841,492.290980516,137.1646069525,899.4140076945,231.5038758426,984.581961032,274.329213905,1798.8280153891,531.2497005465,117.0511957409,1770.8159136398,1780.8726698561,313.5977094832,6.5571872196,0.6279649629,0.9754249862,0.3290640889,0.9943529055,5.6788446344,1.4049397252,2.2002159069,1.8602207889,0.9939787656,0.9102640003,0.8239078432,38.1882163355,2.1264913113,0.3277755974,0.2070364583,0.0456521014,1.1978894485,0.9041676995,7.2499253523,0.6870357894,18.007987781,305.3015339325,1.230034331,1.5381208269,1.1978894485,0.4568118582,0.3706236848,0.709533133,0.6283730881,1,0.0006815525,0.1051992106,0.0010203838,0.0374145805,0.0017004883,0.0184688257,0.0008092534,0.0106098791,0.0007915049,0,-7.4563e-05,0.0046597467,-0.0032906511,0.0037489572,-0.0012179223,0.0029099273,-0.0007509045,0.0023371005,-0.0005525597,0,0.0188010369,-0.0060121129,0.0016422824,-0.0041610353,0.0004468925,-0.0014133031,-0.0005402571,-0.0007410555,0.0001519878,-0.2234341313,0.0222267296,-0.0215049049,0.0049331867,-0.0065305029,0.0017246652,-0.0045574886,0.0007586748,-0.0021196283,0.0008352715,0.1774200316,0.0494603909335614
E21,2581,1,842.5449297392,575.4217644766,483183,484578,3994.5966055804,508.8754701532,180.506116847,897.3707727594,222.7662987383,1017.7509403063,361.012233694,1794.7415455189,537.2444556933,141.1812205641,1771.2834329943,1788.2383526692,385.7617099931,4.9714147555,0.6217856078,0.9648536877,0.3805183919,0.9905186467,4.635603551,1.42768658,2.255198988,1.837440888,0.9971212065,0.9188196333,0.7842783601,33.024344899,2.2843467483,0.3792426024,0.2516578125,0.0609654277,1.2535776634,0.8957600875,7.0129447217,0.6722892985,18.0332187139,308.7472948469,1.1231893341,1.447053977,1.2535776634,0.4676305382,0.2956606253,0.6283203581,0.6557189293,1,0.0011910037,0.102324588,0.0032415502,0.0358038491,0.0013556113,0.0171932082,0.0008490862,0.0105929298,0.0001358226,0,0.0114574762,0.0051528269,0.0054888338,0.0013226612,0.0037361685,0.001233525,0.0032307955,0.0008962527,0.0024990964,0,-0.0147827413,0.0003419115,-0.0030813783,-0.0012273367,-0.0004786819,-0.0003982791,-0.0002161493,0.0008994662,0.0004668099,-0.2689044114,0.0211752241,-0.0203655575,-0.0001643684,-0.0066877111,-0.0025338943,-0.0033460408,-0.002806824,-0.0017396811,-0.0014084862,0.1759210442,0.0723390516636554
E21,2582,1,866.0011944751,600.9897244463,436268,440332,3975.3884527787,496.5513470732,151.3730449665,893.1906928195,229.5396614977,993.1026941465,302.746089933,1786.381385639,531.8263739832,128.0476962404,1761.8229195921,1767.4694896407,340.9579109376,5.9005927576,0.5979991796,0.9705822653,0.3468998237,0.99680528,5.1838348164,1.3813360247,2.2564063667,1.8854756164,0.9907706004,0.9219535367,0.8070926186,36.2247823597,2.1632485812,0.3456053146,0.2272229167,0.036195512,1.7262359032,0.9104390669,10.6372148185,0.6217133464,20.3792895479,401.3822411995,1.28584518,1.682202809,1.7262359032,0.5189208155,0.3238013058,0.6913791939,0.5704616008,1,0.0019647704,0.105597932,0.0026300159,0.0352551027,0.0021209572,0.0181655867,0.0012768174,0.010362355,0.0007973553,0,-0.000623747,0.0023197112,0.0030392061,0.0009387224,0.0018363248,0.0006214739,0.0017861604,0.0009952291,0.0010389338,0,-0.0177951413,-0.0069171278,-0.0049684269,-0.0035355582,-0.0038058178,-0.0016720526,-0.0004633243,-0.0010252986,-0.0005463559,-0.243239066,0.0286198165,-0.0269637498,0.0099171494,-0.0089717895,0.003053204,-0.0057374306,0.0015213199,-0.0038378691,-3.67159e-05,0.1773521437,0.0908638726654258
E21,2583,1,802.0258239709,636.2752305141,449883,453335,3948.3661582021,499.5745006213,177.0061365762,896.4438393844,223.4782348707,999.1490012426,354.0122731524,1792.8876787689,530.8642555834,132.983626878,1764.2318441747,1785.0932562133,366.3263580783,5.0644788747,0.612575423,0.9681155608,0.3626390804,0.988313545,4.8729588162,1.4535483923,2.2380086672,1.8352375947,0.9923853221,0.8780562085,0.7947858708,34.6525548181,2.2354503601,0.3613562134,0.2343140625,0.0833262435,1.3288953406,0.8819916535,6.6305141949,0.6809297286,18.6074007054,329.416791764,1.0511018265,1.3694914424,1.3288953406,0.4724531406,0.2564193475,0.5760562256,0.5964146625,1,-0.0007656511,0.1045776674,0.0017485885,0.0369516277,0.0014478434,0.0180940863,0.0015814367,0.0103269822,0.0010767196,0,-0.0031783653,0.0059565802,-0.0035251242,0.0034791306,-0.0026754235,0.0023092437,-0.001646962,0.001410014,-0.0016415844,0,0.0095809934,-0.0020084327,0.0051219523,-0.0006073193,0.0030441833,-5.375e-07,0.0015950465,1.96133e-05,0.0013541933,-0.2547934115,0.0191576916,-0.0149981086,0.0038417579,-0.0058267531,0.0012078503,-0.0029808265,-0.0005060103,-0.0030385405,-0.0008916148,0.1939697357,0.075950858334278
E21,2584,1,817.9781269863,623.2642092964,462088,464415.5,4067.437226014,510.0273520376,172.5388101612,923.6539108429,232.6098230712,1020.0547040753,345.0776203223,1847.3078216859,544.6759791178,132.4647171294,1827.674478675,1834.4344633793,362.2300896597,5.3533110028,0.6088766148,0.9699763861,0.3509884589,0.9963149489,5.0642796271,1.4380104226,2.22547137,1.8516424005,0.994988324,0.9149319365,0.8025385497,35.8028029024,2.1926303253,0.3497351674,0.2406708333,0.0333891632,2.3630027284,0.8500210885,8.8777832999,0.5715043865,22.5665847658,484.2260554233,1.2340292472,1.6991380108,2.3630027284,0.5759248787,0.2293975662,0.5968614852,0.5702755864,1,-8.20248e-05,0.1063545572,0.0018164231,0.0369833144,0.0019964061,0.0182658301,0.000524774,0.0109177837,0.0006211707,0,0.0002530006,0.0030800063,-0.0014940911,0.0015040223,-0.0004391167,0.0009018816,-0.000330773,0.0005007839,7.64262e-05,0,0.0044845342,0.0059149801,0.0010524486,0.0011935557,0.0014741348,0.0007339475,1.963e-07,0.0004020731,0.0003658843,-0.2475803096,0.0183667216,-0.0175924853,0.0049143487,-0.0069267549,-0.0023171034,-0.003462443,-0.0002295329,-0.0014772354,-0.001313341,0.1940768218,0.104514724468067
E21,2585,1,821.5355135786,634.6359215654,387756,389877.5,3955.8220023248,494.5700527724,146.9260515669,909.5586017292,234.7230984058,989.1401055448,293.8521031338,1819.1172034584,535.5522185943,113.4062219597,1788.8415245628,1809.2745547004,314.4202712252,6.1905876598,0.610669756,0.9773226355,0.3113830063,0.9887065067,5.7543190445,1.4670890875,2.2113876204,1.8627073693,0.9945585472,0.9196795119,0.8262174912,40.3566359104,2.1070361466,0.3101049705,0.20195625,0.035266826,1.6317973328,0.8713659421,7.3427888349,0.6286138412,19.5600435381,358.723536712,1.2574705304,1.6475154505,1.6317973328,0.5115730137,0.3079378352,0.6717071865,0.6213904096,1,-0.0008790796,0.1052392779,0.0006962272,0.0373344863,0.0012083861,0.0189305981,0.0009830033,0.0111340937,0.0002724113,0,0.0014090868,0.0038097934,-0.002110279,0.0012902396,-0.0012254266,0.0010465176,-0.0003672618,0.0007730844,-0.0004469845,0,0.0041518078,0.0009863442,0.0020189657,0.0021630266,0.0010226149,0.0005907607,0.0009391873,0.0003996301,0.0006866845,-0.2150110212,0.0256312342,-0.0173266354,0.000878206,-0.0047923719,0.0014181669,-0.0025425328,-0.0001448831,-0.0011021101,-0.0004758719,0.1879050194,0.0596638091995998
E21,2586,1,806.412272063,641.4571993844,379333,383558,3972.620992198,493.1598399377,136.726163775,916.5937019269,237.1649103495,986.3196798753,273.45232755,1833.1874038537,535.8303950094,111.0044544645,1806.8671782951,1811.534845997,305.6143754649,6.7038646929,0.6130389134,0.9783063526,0.3020481801,0.997423363,5.9275184397,1.4594857041,2.1986236952,1.8764010358,0.9889847168,0.899439046,0.8312953371,41.6038613768,2.0793963121,0.3007765508,0.1975692708,0.0315325808,1.9427426376,0.907944306,11.5519960444,0.6101295647,14.736642595,220.5908567699,1.3081052498,1.7233988091,1.9427426376,0.5378168662,0.3160057154,0.6902402267,0.5702805398,1,0.0001625947,0.1068907444,0.0003702207,0.0375641941,0.000476831,0.0194908325,0.0003856564,0.0113801749,0.0001786266,0,0.005169256,0.004761445,-0.0003103406,0.0026395384,-0.0001022575,0.001690162,-0.0003061454,0.0017701315,-0.0004032083,0,0.0185511317,0.0023244695,0.0072179081,5.37702e-05,0.0030910561,0.0010618471,0.0015733192,-0.000244268,0.0012796337,-0.2092376899,0.0217053116,-0.0157521811,0.0036142179,-0.0040893851,0.0037188721,-0.0031204749,-6.18927e-05,-0.0007987908,0.0008048693,0.1916533504,0.0786459390561855
E21,2587,1,831.4399230855,594.586260139,466253,473623,4056.2168799034,506.1071599674,182.1950935972,906.8179558105,224.6073183172,1012.2143199349,364.3901871945,1813.635911621,536.4454883547,137.1277190357,1795.108910345,1806.5229397194,378.3319702336,4.9771809872,0.5997841919,0.9667765843,0.3561140981,0.9936817689,4.7749677052,1.4658680653,2.2595937531,1.8565154425,0.9844391003,0.9077180154,0.7905744998,35.2874842131,2.2532977276,0.3548401153,0.2428401042,0.0444101282,1.578340238,0.8791163314,7.5283435554,0.6304632145,21.8912031085,452.5156391324,1.203510991,1.5824663836,1.578340238,0.5055168123,0.2896839607,0.6443356203,0.6128098855,1,0.0016376221,0.1056117282,0.0021670807,0.0379567737,0.0020346805,0.0183640447,0.0002984966,0.0114458471,0.0001645484,0,-0.0013212942,0.0008168029,0.0001134166,0.0021092883,0.0024161641,0.0007112427,0.0013244589,0.000353573,0.0010045508,0,-0.0129896351,-0.0095804297,-0.0110415184,-0.0026237626,9.0248e-05,0.0030127267,0.000458751,0.0002251415,-0.0015905207,-0.2596707111,0.0241153085,-0.0140094318,0.0001796215,-0.0053419935,-0.0034622515,-0.0028036894,0.000277947,0.0002487862,7.68169e-05,0.217616948,0.0746547475297746
E21,2588,1,769.7385895388,630.8894090933,377768,378872,3826.4077887624,479.6130612096,147.8608774182,873.9966227663,226.8250841125,959.2261224193,295.7217548365,1747.9932455326,518.3082441964,113.2166665747,1740.6541873675,1746.385794086,307.2286010297,5.910938972,0.6122388467,0.9758514981,0.3242295004,0.996718018,5.6843203668,1.4202888132,2.1982584574,1.863255243,0.9970860871,0.9218124882,0.8240774736,38.7576411075,2.1144621773,0.3229189118,0.1967541667,0.0542748744,1.6499208929,0.8578324973,6.8027357226,0.6461190354,17.8911384115,301.8169698666,1.1502917224,1.5175271566,1.6499208929,0.5061861765,0.2657900674,0.6099702314,0.5688385278,1,-1.25049e-05,0.1072625248,-0.0003921451,0.037339379,0.000533884,0.0187671904,0.0001478227,0.0112550231,-0.0002878304,0,-0.0024410415,0.0077363215,-0.0027234425,0.0038093463,-0.0019359404,0.0024658284,-0.0010471905,0.0020448691,-0.0011472585,0,0.0074151073,0.0021269769,0.0019712936,-0.0010126453,0.0011719245,9.52706e-05,0.0011083099,0.0007279255,-0.0003520573,-0.2219991627,0.007102795,-0.0154583242,-0.000385944,-0.0058843449,-0.0017113372,-0.0040709903,-0.0009826526,-0.0020257158,-0.0010727766,0.1701339829,0.0745139874208509
E21,2589,1,782.6040736042,601.1773019592,398056,399558,3998.1722907503,500.4251632261,144.762845261,917.0439163743,238.115913251,1000.8503264522,289.5256905221,1834.0878327485,542.2908698372,114.1373606253,1801.8712495625,1826.4720992298,308.847464553,6.334801687,0.629820308,0.9775997603,0.3129183479,0.9865309469,5.9138322598,1.4171404951,2.2189000972,1.8723999717,0.9962408461,0.9281710776,0.8309049097,40.1586250842,2.1016031915,0.3116660645,0.2073208333,0.0628159486,1.3953021192,0.9017328941,8.0995380713,0.6732642793,18.450486618,326.6075758469,1.1413928901,1.4690224349,1.3953021192,0.4781928221,0.3017582543,0.6378209793,0.5610252917,1,0.0007437157,0.1064504475,-0.0002631094,0.0378364675,0.0006452266,0.0185713079,0.0004646394,0.0109276594,-3.43115e-05,0,-0.0004934496,0.0061087532,-0.0006036173,0.0036635919,-0.0007465374,0.0024848364,-4.85859e-05,0.0018816615,-0.0004050378,0,-0.0049500635,-0.0021423301,0.0032118238,-0.0019634808,0.0012240437,-0.0005326575,0.0002345503,-0.0001602505,0.0003292127,-0.2145194214,0.0014036748,-0.0163165785,-0.0013489028,-0.0061468912,-0.0004256742,-0.0031900183,-0.0019858341,-0.0021007033,-0.0008253394,0.1937411902,0.0787100307494423
E21,2590,1,809.6755868942,611.5154256622,386051,401995,4179.9986258339,483.6643074016,143.6697326807,903.21876495,234.1077622185,967.3286148032,287.3394653614,1806.4375299,525.4900843568,112.1687234978,1782.6735539633,1784.500673559,306.036725755,6.2867713895,0.6038564607,0.9769527982,0.2776529344,0.9989761172,5.8310017177,1.4146388515,2.3447919652,1.9994852172,0.9603378151,0.8734461986,0.8285028802,45.2592753599,2.0659900501,0.2764169667,0.2010682292,0.0333372828,1.8350151188,0.8941265448,9.6660774213,0.6180061737,18.1842093116,318.6682067192,1.2774381192,1.6777142527,1.8350151188,0.5272625496,0.3145457912,0.6823391029,0.6138887102,1,-0.0173430154,0.0991774819,-0.0031701834,0.034928105,-0.001328505,0.014898941,-0.0024794806,0.0092543843,0.0001826131,0,0.0428131024,0.0132019509,0.0246273996,0.0061983683,0.0133037209,0.0030168588,0.0097481387,0.0027540907,0.0064417657,0,0.0089827138,0.0136635467,0.0001781512,-0.0044932295,0.0026034393,0.0054279563,0.0058558909,0.0003786221,-0.0050515699,-0.2126182309,0.0145162346,-0.0315464803,-0.006191222,-0.0098559355,0.0084390554,0.0016848285,0.0014089566,-0.0069640819,-0.0007402643,0.2994912717,0.106154368205237
E21,2591,1,815.8668494482,627.9898232023,460661,462509,4088.2311652533,517.0365584672,170.4275301828,930.442607366,235.7721627434,1034.0731169344,340.8550603656,1860.885214732,553.0213973881,130.6358391588,1825.611678315,1852.6935650575,360.1868427182,5.4594618978,0.6279492331,0.9716991051,0.3463541701,0.9853824252,5.1437013942,1.4486050387,2.2393761027,1.8474704511,0.9960044021,0.9236421465,0.8055874703,36.2818516448,2.1929499753,0.3451188584,0.2399276042,0.0490748485,1.5440633469,0.8721854612,7.04024926,0.6426809454,21.2468392404,425.6368967373,1.1714821316,1.5399195965,1.5440633469,0.5032071131,0.2781090572,0.6261270861,0.6595494012,1,0.0002159678,0.1046287869,0.0010580996,0.036333171,0.0014537898,0.0178891084,0.0008518175,0.0101769676,0.0003191928,0,0.0009909926,0.0055759507,-0.001849565,0.0017029396,0.0002339734,0.0011765099,0.000410103,0.0007257767,0.0004125481,0,0.0083740986,0.0026883146,-0.0019561252,0.0012445411,-0.0010811953,-0.0001032159,-1.40048e-05,-7.91047e-05,9.53202e-05,-0.2414094578,0.0187013959,-0.0147462041,0.0033660187,-0.0064438519,0.0007677444,-0.003009346,-0.0005755937,-0.0010735367,-0.0011466148,0.1896763711,0.0675181966782515
